maxordQty,handlingDays,name,Brand,Origin,Supplier,Cat,storeStock,retailPrice,LowerSugar,TransFat,LactoseFree
51.0,0.0,Cap Limau Kentucky All Purpose Seasoned Flour,Cap Limau,Malaysia,RONG TAI INVESTMENT PTE LTD,Baking Needs,12.0,0.92,No,No,No
51.0,0.0,MasterFoods Mustard - Mild American,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Condiments,7.0,5.0,No,No,No
51.0,0.0,Tiger Brand Salted Soya Beans,Tiger Brand,Malaysia,no info,Seasonings,24.0,1.75,No,No,No
99999.0,2.0,Taste of India Premium Chana Dal (Split Chickpeas) 250g,Taste of India,India,no info,Dried Food,16.0,1.05,No,No,No
99999.0,3.0,S&B Golden Curry With Vegetables M Hot - Kirei,S&B,Japan,no info,Cooking Paste & Sauces,14.0,5.05,No,No,No
99999.0,2.0,Wan Jia Shan Vegetarian Mushroom Oyster Sauce,Wan Jia Shan,Taiwan,no info,Seasonings,96.0,3.6,No,No,No
99999.0,2.0,Wan Jia Shan Vegetarian Mushroom Oyster Sauce,Wan Jia Shan,Taiwan,no info,Seasonings,96.0,3.6,No,No,No
51.0,0.0,Hershey's Baking Chips - Milk Chocolate,Hershey'S,USA,no info,Baking Needs,23.0,6.4,No,No,No
99999.0,3.0,Angel Light Soya Sauce,Angel,Malaysia,no info,Condiments,262.0,5.3,No,No,No
99999.0,2.0,HONG Crystal Rock Sugar 500g,Hong,Singapore,no info,Sugar & Sweeteners,99.0,2.0,No,No,No
99999.0,3.0,S&B Golden Curry With Vegetables M Hot - Kirei,S&B,Japan,no info,Cooking Paste & Sauces,14.0,5.05,No,No,No
0.0,2.0,Apple Brand Golden Light Soy Sauce,Apple Brand,Malaysia,no info,Condiments,38.0,5.5,No,No,No
0.0,2.0,Mang Tomas All Purpose Sauce Regular 330g,Mang Tomas,Philippines,no info,Cooking Paste & Sauces,26.0,2.2,No,Yes,No
0.0,2.0,White King Classic Puto (Steamed White Cake Mix) 400g,White King,Philippines,no info,Baking Needs,8.0,2.9,No,Yes,No
0.0,2.0,Green Farm Multi Grain Rice - 7 Natural Mixed,Green Farm,Taiwan,no info,Rice,9.0,13.9,No,No,No
0.0,2.0,Noodle Queen Golden Bihon 454g,Noodle Queen,Philippines,no info,Noodles,12.0,3.1,No,Yes,No
51.0,0.0,FairPrice Premium Canola with Sunflower Oil,Fairprice,Singapore,no info,"Rice, Noodles & Cooking Ingredients",39.0,5.3,Yes,No,No
51.0,0.0,Sunflower Hongkong Pao Flour ,Sunflower,Hong Kong,JOO KOON DC,Baking Needs,10.0,1.95,No,No,No
0.0,5.0,Malika Coriander Seeds,Malika,India,DASHMESH (S) PTE LTD,Seasonings,80.0,3.5,No,No,No
0.0,5.0,Malika Black Channa,Malika,India,DASHMESH (S) PTE LTD,Dried Food,81.0,3.1,No,No,No
0.0,3.0,Hamaotome Golden Sesame Furikake Japanese Rice Seasoning,Hamaotome,Japan,KIREI JAPANESE FOOD SUPPLY PTE LTD,Seasonings,34.0,2.9,No,No,No
0.0,3.0,Nissin Panko Bread Crumbs (Tokuyo Bulk Pack Size),Nissin,Japan,KIREI JAPANESE FOOD SUPPLY PTE LTD,Baking Needs,25.0,4.95,No,No,No
51.0,0.0,S&B Japanese Style Curry Sauce Mix - Hot,S & B,Japan,JFC (S) PTE LTD,Cooking Paste & Sauces,31.0,2.7,No,No,No
0.0,3.0,Nature's Superfoods Organic Coconut Palm Sugar,Nature's Superfoods,Indonesia,ACTSPAND PTE LTD,Sugar & Sweeteners,94.0,5.9,No,Yes,Yes
51.0,0.0,Singlong 100% Natural Paste - Galangal,Sing Long,Singapore,SING LONG FOODSTUFF TRADING CO,Cooking Paste & Sauces,11.0,2.45,No,No,No
0.0,2.0,Amul Ghee Yellow Tin,Amul,India,SRI AMBIKAS PTE LTD,Oil,11.0,15.25,No,No,No
0.0,3.0,Nissin Panko Bread Crumbs (Tokuyo Bulk Pack Size),Nissin,Japan,KIREI JAPANESE FOOD SUPPLY PTE LTD,Baking Needs,25.0,4.95,No,No,No
0.0,5.0,Malika Coriander Seeds,Malika,India,DASHMESH (S) PTE LTD,Seasonings,80.0,3.5,No,No,No
0.0,5.0,Malika Black Channa,Malika,India,DASHMESH (S) PTE LTD,Dried Food,81.0,3.1,No,No,No
0.0,3.0,Nature's Superfoods Organic Coconut Palm Sugar,Nature's Superfoods,Indonesia,ACTSPAND PTE LTD,Sugar & Sweeteners,94.0,5.9,No,Yes,Yes
51.0,0.0,FairPrice Premium Canola with Sunflower Oil,Fairprice,Singapore,no info,"Rice, Noodles & Cooking Ingredients",39.0,5.3,Yes,No,No
51.0,0.0,Singlong 100% Natural Paste - Galangal,Lee Kum Kee,Singapore,SING LONG FOODSTUFF TRADING CO,Cooking Paste & Sauces,11.0,2.45,No,No,No
51.0,0.0,Toh's Daily Chili Garlic - Extra Spicy,Toh Daily,Malaysia,no info,Cooking Paste & Sauces,34.0,8.9,No,No,No
0.0,2.0,Amul Ghee Yellow Tin,Amul,India,SRI AMBIKAS PTE LTD,Oil,11.0,15.25,No,No,No
51.0,0.0,Tesco Bramley Apple Sauce,Tesco,United Kingdom,TESCO STORES LIMITED,Tesco Food ,8.0,3.15,No,No,No
51.0,0.0,Earthenpot Curry Powder - Meat ,Earthenpot,Singapore,NIMS PTE LTD,Seasonings,4.0,1.35,No,No,No
30.0,0.0,First Food Pickled Mustard Salt,First Food,Thailand,FIRST FOOD INDUSTRIES PTE LTD,Condiments,35.0,2.95,No,No,No
51.0,0.0,Pasar Herbal Soup - Yang Yan Ming Mu Tang,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",20.0,4.95,No,No,No
99999.0,3.0,Thuan Phong Spring rolls rice paper,Thuan Phong,Vietnam,no info,Noodles,33.0,3.3,No,No,No
99999.0,2.0,Pillsbury Besan Flour,Pillsbury,India,no info,Baking Needs,13.0,3.8,No,No,No
51.0,0.0,Tesco Italian Passata - Garlic & Herbs,Tesco,Italy,no info,Cooking Paste & Sauces,39.0,2.75,No,No,No
51.0,0.0,Arrighi Tortellini Pasta - Ricotta Cheese Spinach,Arrighi,Italy,RCM CONSUMER MARKETING,Pasta,14.0,7.8,No,No,No
51.0,0.0,Mili Oyster Sauce ,Mili,Singapore,JOO KOON DC,Condiments,23.0,3.1,Yes,No,No
51.0,0.0,MasterFoods Mustard - Dijon,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Condiments,15.0,4.28,No,No,No
51.0,0.0,Sotong Brand Vegetable Oil,Sotong,Malaysia,JOO KOON DC,Oil,24.0,5.45,No,No,No
51.0,0.0,FairPrice Dressing - Coleslaw,Fairprice,Thailand,no info,"Rice, Noodles & Cooking Ingredients",46.0,3.55,No,No,No
51.0,0.0,FairPrice Superior Soy Sauce - Dark,Fairprice,Malaysia,no info,"Rice, Noodles & Cooking Ingredients",17.0,3.2,Yes,No,No
51.0,0.0,Tesco Organic Pasta - Spaghetti,Tesco,Italy,no info,Tesco Food ,20.0,3.45,No,No,No
50.0,0.0,Taisun Okinawa Brown Sugar with Mixed Congee,Taisun,Taiwan,no info,Sugar & Sweeteners,11.0,1.8,No,No,No
30.0,0.0,FairPrice Premium Quality Fine Salt,Fairprice,China,JOO KOON DC,"Rice, Noodles & Cooking Ingredients",20.0,4.0,No,No,No
51.0,0.0,Nico-Nico Foods Roasted Seaweed - Temakiyasan (Half Size),Nico,Japan,JFC (S) PTE LTD,Dried Food,15.0,3.9,No,No,No
51.0,0.0,Pagoda Roasted Sesame Seed - Black,Pagoda,Thailand,no info,Dried Food,68.0,2.8,No,No,No
99999.0,3.0,Tungsan Ah-Cha (Vegetarian),Tungsan,Singapore,no info,Cooking Paste & Sauces,1833.0,6.5,No,Yes,No
51.0,0.0,Woh Hup Sauce - Pineapple Sweet & Sour,Woh Hup,Malaysia,no info,Cooking Paste & Sauces,15.0,6.5,No,No,No
99999.0,2.0,GPA Sugar - 100% Natural White Sugar Sticks ( 4g x 100s ),GPA Sugar -,Thailand,no info,Sugar & Sweeteners,71319.0,2.2,No,No,No
0.0,3.0,Kirei S&B Japan Spaghetti Pasta Sauce Mentaiko Spicy Cod Roe,Kirei,Japan,no info,Cooking Paste & Sauces,8.0,4.9,No,No,No
0.0,2.0,ChinSu Nam Ngu Vietnam Fish Sauce 750 ML,ChinSu,Vietnam,no info,Condiments,14.0,4.8,No,No,No
0.0,2.0,CHB Green Bean,CHB,Thailand,no info,Dried Food,96.0,2.2,No,No,No
0.0,3.0,Polli 1872 Capperi (Capers With Wine Vinegar),Polli 1872,Italy,no info,Condiments,96.0,4.3,No,No,No
0.0,2.0,Mama Sita's Tocino (Marinating) Mix 75g,Mama Sita's,Philippines,no info,Cooking Paste & Sauces,25.0,1.95,No,Yes,No
0.0,3.0,Salt Odyssey Greek Fine Sea Salt Shaker,Salt Odyssey,Greece,no info,Seasonings,8.0,4.8,No,Yes,Yes
51.0,0.0,Woh Hup Dark Soya Sauce - Chicken Rice,Woh Hup,Malaysia,JOO KOON DC,Condiments,19.0,4.9,No,No,No
0.0,2.0,Mamami Japanese High Quality Cake Flour,Mamami,Japan,THE BEHOPE COMPANY PTE LIMITED,Baking Needs,131.0,7.9,No,No,No
0.0,2.0,24 Mantra Organic - Whole Wheat Atta,24 Mantra,India,STENA BEAUTY PTE LTD,Baking Needs,10.0,6.0,No,No,No
0.0,2.0,India Gate - Dubar Basmati Rice,India Gate,India,SRI AMBIKAS PTE LTD,Rice,12.0,18.0,No,No,No
0.0,3.0,Hinode Japanese Udon Sauce - Kirei,Hinode,Japan,no info,Seasonings,7.0,6.7,No,No,No
51.0,0.0,FairPrice Superior Soy Sauce - Dark,Fairprice,Malaysia,no info,"Rice, Noodles & Cooking Ingredients",17.0,3.2,Yes,No,No
50.0,0.0,Taisun Okinawa Brown Sugar with Mixed Congee,Taisun,Taiwan,no info,Sugar & Sweeteners,11.0,1.8,No,No,No
51.0,0.0,MasterFoods Mustard - Dijon,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Condiments,15.0,4.28,No,No,No
99999.0,4.0,San Remo Egg Noodles Tagliatelle,San Remo,Australia,no info,Pasta,8.0,2.5,No,No,No
99999.0,2.0,PaddyKing Thai Mixed Jasmine Rice,PaddyKing,Thailand,no info,Rice,71367.0,9.2,Yes,No,No
99999.0,2.0,PaddyKing Thai Brown Rice,PaddyKing,Thailand,no info,Rice,71389.0,10.5,Yes,No,No
99999.0,3.0,Thai Wah Double Dragon Dry Bean Vermicelli (Tung Hoon),Thai Wah,Thailand,no info,Noodles,71.0,11.9,No,No,No
99999.0,4.0,Haepyo Doenjang (Soy Bean Paste),Haepyo,South Korea,no info,Cooking Paste & Sauces,85.0,6.9,No,No,No
51.0,0.0,Fortune Baby Abalone Noodle - Mushroom,Fortune,China,no info,Noodles,26.0,10.9,No,No,No
99999.0,3.0,Escamilla Pitted Green Olives - Manzanilla,Escamilla,Spain,no info,Condiments,52.0,5.0,No,No,No
0.0,2.0,Ambikas Idly Rice,Ambikas,India,no info,Rice,24.0,1.7,No,No,No
0.0,3.0,FLS RICE WINE 750ml,Fls,China,no info,Condiments,58.0,3.5,No,Yes,Yes
0.0,2.0,La Molisana Capellini Angel Hair Pasta,La Molisana,Italy,no info,Pasta,443.0,2.9,No,No,No
0.0,2.0,Mama Sita's Fiesta BBQ Marinade 350ml,Mama Sita's,Philippines,no info,Condiments,7.0,5.5,No,Yes,No
51.0,0.0,Soon Brand Super Baking Soda - Original,Soon,Vietnam,no info,Baking Needs,24.0,1.45,No,No,No
0.0,2.0,POMI Chopped Tomatoes - By Sonnamera,Pomi,Italy,no info,Cooking Paste & Sauces,60.0,3.5,No,No,No
0.0,3.0,Akagi Japanese Udon Noodle - Kirei,Akagi,Japan,no info,Noodles,16.0,3.9,No,No,No
0.0,5.0,Malika Chana Dhal,Malika,India,DASHMESH (S) PTE LTD,Dried Food,81.0,1.8,No,No,No
51.0,0.0,Maille Mustard - Djorn Original,Maille,France,CLASSIC FINE FOODS (S) PTE LTD,Condiments,23.0,5.1,No,No,No
0.0,3.0,AAA PREMIUM BLACK BEAN LOW SALT SOY SAUCE PASTE,AAA,Taiwan,no info,Seasonings,74.0,6.95,No,Yes,Yes
51.0,0.0,Maille Mustard - Djorn Original,Maille,France,CLASSIC FINE FOODS (S) PTE LTD,Condiments,23.0,5.1,No,No,No
51.0,0.0,Soon Brand Super Baking Soda - Original,Soon,Vietnam,no info,Baking Needs,24.0,1.45,No,No,No
51.0,0.0,Tesco Coarse Ground Spice - Black Pepper,Tesco,United Kingdom,JOO KOON DC,Seasonings,22.0,3.95,No,No,No
51.0,0.0,Tesco Cooking Sauce - Tikka Masala  ,Tesco,United Kingdom,no info,Cooking Paste & Sauces,5.0,4.45,No,No,No
51.0,0.0,Pasar Herbal Soup - Luo Han Guo Liang Cha,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",26.0,3.25,No,No,No
51.0,0.0,Bake King Liquid Food Colours - Orange,Bake King,Singapore,JOO KOON DC,Baking Needs,19.0,1.15,No,No,No
51.0,0.0,Duck Brand Vegetable Cooking Oil,Duck Brand,Malaysia,JOO KOON DC,Oil,31.0,2.85,No,Yes,No
51.0,0.0,CJ Beksul Sweet & Spicy Topokki Hot Sauce,Cj,South Korea,no info,Cooking Paste & Sauces,58.0,2.4,No,No,No
0.0,2.0,La Molisana Capellini Angel Hair Pasta,La Molisana,Italy,no info,Pasta,443.0,2.9,No,No,No
51.0,0.0,Claypot Traditional Herbal Broth - Klang Ba Ku Teh,Claypot,Malaysia,no info,Soups,19.0,3.0,No,No,No
51.0,0.0,Sing Long Instant Sauce - Fish Curry,Sing Long,Singapore,JOO KOON DC,Cooking Paste & Sauces,22.0,1.6,No,No,No
51.0,0.0,Seah's Spices Sachet - Spicy Fried Chicken,Seah'S,Singapore,JOO KOON DC,Seasonings,51.0,2.0,No,No,No
51.0,0.0,Maille Dijon Mustard - Wholegrain,Maille,France,CLASSIC FINE FOODS (S) PTE LTD,Condiments,16.0,5.1,No,No,No
51.0,0.0,Double A 100% Sesame Oil - Black & White,Double A,Singapore,no info,Oil,12.0,3.5,No,No,No
51.0,0.0,Chef Brand Hakka Huang Jiu,Chef Brand,Malaysia,ANG LEONG HUAT PTE LTD,Condiments,21.0,18.8,No,No,No
99999.0,2.0,Laobanniang Dried Cinnamon Stick,Laobanniang,China,no info,Dried Food,41.0,3.9,No,No,No
99999.0,3.0,DeCecco Pesto,DeCecco,Italy,no info,Cooking Paste & Sauces,201.0,4.95,No,No,No
99999.0,5.0,Hai's Nasi Lemak Chilli,Hai'S,Singapore,no info,Cooking Paste & Sauces,36.0,3.5,No,No,No
99999.0,2.0,Golden Pineapple Thai Fragrant Rice,Golden Pineapple,Thailand,no info,Rice,71354.0,7.8,No,No,No
99999.0,3.0,SHIN HUA XINZHU RICE VERMICELLI,SHIN HUA,China,no info,Noodles,38.0,3.0,No,Yes,Yes
51.0,0.0,Hershey's Kitchens Baking Chips - Butterscotch,Hershey'S,USA,no info,Baking Needs,22.0,6.4,No,No,No
0.0,3.0,Anarkali Super Basmati Premium Medium GI Rice,Anarkali,Pakistan,no info,Rice,75.0,8.8,No,No,No
0.0,3.0,Green Earth Black Oats Pumpkin Mee Sua,Green Earth,Malaysia,no info,Noodles,17.0,4.2,No,No,No
99999.0,2.0,Songheng Sour Pickled Vegetable,Songheng,Thailand,no info,Condiments,14.0,2.2,No,No,No
0.0,3.0,Green Earth Organic Soya Beans,Green Earth,China,no info,Dried Food,21.0,4.2,No,No,No
99999.0,2.0,Food People Beauty Collagen Steamboat Hotpot Soup Base,Food People,Taiwan,no info,Soups,49.0,18.9,No,No,No
0.0,0.0,Nando's Peri-Peri Sauce - Lemon & Herb (Extra Mild),Nando'S,South Africa,no info,Seasonings,9.0,4.2,No,No,No
0.0,2.0,Carnation Milk (For Cooking and Bakery),Carnation,Thailand,no info,Sugar & Sweeteners,82.0,1.5,No,No,No
0.0,3.0,Hinode Mirin Fu (Japanese Sweet Sauce) - Kirei,Hinode,Japan,no info,Condiments,19.0,5.8,No,No,No
0.0,3.0,Sun Eagle Glutinous Rice,Sun Eagle,Thailand,no info,Rice,99.0,7.9,No,No,No
0.0,3.0,Benefit Coco Organic Coconut Aminos,Benefit Coco,Philippines,no info,Seasonings,63.0,9.9,No,No,No
0.0,3.0,Churo Bay Leaves,Churo,USA,no info,Seasonings,56.0,0.9,No,No,No
0.0,3.0,Momoya Taberu Layu Seasoned Oil With Red Pepper And Garlic,Momoya,Japan,KIREI JAPANESE FOOD SUPPLY PTE LTD,Cooking Paste & Sauces,9.0,6.8,No,No,No
0.0,5.0,Megachef Premium Fish Sauce,Megachef,Thailand,YEN INVESTMENTS PTE LTD,Condiments,20.0,4.55,No,No,No
0.0,2.0,24 Mantra Organic Cumin Seed,24 Mantra,India,STENA BEAUTY PTE LTD,Seasonings,20.0,2.57,No,No,No
51.0,0.0,Origins Organic Goji Berries,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,11.0,4.9,No,No,No
51.0,0.0,Singlong 100% Natural Paste - Garlic,Sing Long,Singapore,SING LONG FOODSTUFF TRADING CO,Cooking Paste & Sauces,14.0,2.45,No,No,No
51.0,0.0,Moon Star Rojak Paste - Spicy,Moon Star,Singapore,JOO KOON DC,Cooking Paste & Sauces,22.0,2.39,No,No,No
51.0,0.0,Ikan Brand Instant Sauce - Crispy Prawn Chili ,Ikan Brand,Malaysia,JOO KOON DC,Cooking Paste & Sauces,8.0,3.3,No,No,No
51.0,0.0,Tesco Finest Stuffed Olives - Jalapeno,Tesco Finest,Greece,no info,Tesco Food ,3.0,4.95,No,No,No
51.0,0.0,Tesco Organic Sunflower Oil,Tesco,United Kingdom,no info,Oil,15.0,7.95,No,No,No
51.0,0.0,Moon Star Rojak Paste - Spicy,Moon Star,Singapore,JOO KOON DC,Cooking Paste & Sauces,22.0,2.39,No,No,No
51.0,0.0,Golden Chef 100% Pure Sesame Oil,Golden Chef,Singapore,no info,Oil,24.0,4.85,Yes,No,No
51.0,0.0,Sun Kee Dried White Flower Mushroom,Sun Kee,China,SUN KEE PTE LTD,Dried Food,14.0,9.5,No,No,No
51.0,0.0,McCormick Spices - Garlic Powder,Mccormick,USA,JOO KOON DC,Seasonings,31.0,8.95,No,No,No
51.0,0.0,Ve-Tsin Gourmet Powder ,Tianchu,China,JOO KOON DC,Seasonings,39.0,1.8,No,No,No
51.0,0.0,Sin Sin Chili Sauce - Ginger & Garlic,Sin Sin,Indonesia,JOO KOON DC,Condiments,24.0,2.2,No,No,No
51.0,0.0,FairPrice Grapeseed Oil - Light & Neutral,Fairprice,Italy,no info,"Rice, Noodles & Cooking Ingredients",24.0,6.0,Yes,No,No
51.0,0.0,Woh Hup Soy Sauce - Light (Superior),Woh Hup,China,JOO KOON DC,Condiments,37.0,2.2,No,No,No
51.0,0.0,Woh Hup Concentrated Stock Sauce - Mushroom (Vegetarian),Woh Hup,China,JOO KOON DC,Soups,18.0,4.15,Yes,No,No
51.0,0.0,Singlong Salted Egg Yolk Paste ,Sing Long,Singapore,JOO KOON DC,Cooking Paste & Sauces,22.0,4.9,No,No,No
51.0,0.0,Seah's Spices Sachet - Singapore Fish Maw Soup,Seah'S,Singapore,JOO KOON DC,Soups,22.0,2.6,Yes,No,No
99999.0,3.0,Dr Gram Organically Grown Brown Rice Mee Sua,Dr Gram,Malaysia,no info,Noodles,27.0,4.6,No,Yes,Yes
99999.0,2.0,MMMM FRESH CHICKEN SOUP STOCK,MMMM,Singapore,no info,Soups,37.0,4.8,No,Yes,No
0.0,2.0,Bakers Choice Plain Flour,Bakers Choice,Malaysia,no info,Baking Needs,31.0,1.8,No,No,No
0.0,2.0,Tanaka Premium Japonica Rice,Tanaka,Taiwan,no info,Rice,835.0,49.9,No,Yes,Yes
0.0,2.0,Cucina Pomace Olive Oil Premium Blend,CUCINA,Spain,no info,Oil,856.0,26.9,Yes,Yes,Yes
99999.0,3.0,Nisshin Tempura Batter Mix,Nisshin,Japan,no info,Baking Needs,2.0,4.8,No,No,No
99999.0,3.0,CJ Haechandeul Doenjang Soybean Paste,CJ Haechandeul,South Korea,no info,Cooking Paste & Sauces,4.0,6.9,No,No,No
0.0,2.0,Del Monte Italian Style Spaghetti Sauce 500g,Del Monte,Philippines,no info,Cooking Paste & Sauces,28.0,3.6,No,Yes,No
0.0,2.0,M.Y. San Graham Crushed - Honey 200g,M.Y. San,Philippines,no info,Baking Needs,20.0,2.5,No,Yes,No
0.0,2.0,Noodle Queen Canton Noodle 227g,Noodle Queen,Philippines,no info,Noodles,8.0,2.0,No,Yes,No
0.0,2.0,Farmers Union Extra Virgin Olive Oil Cold Pressed,Farmers Union,Greece,no info,Oil,100.0,9.9,No,No,No
51.0,0.0,Pasar Herbal Soup - Yao Cai Rou Gu Cha,Pasar,China,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",25.0,3.75,No,No,No
51.0,0.0,Tong Foong Sauce - Tou Cheong with Dates,Tong Foong,Malaysia,no info,Cooking Paste & Sauces,16.0,2.55,No,No,No
0.0,5.0,Malika Groundnuts,Malika,India,DASHMESH (S) PTE LTD,Dried Food,78.0,5.9,No,No,No
0.0,5.0,Malika Fenugreek Methi Seeds,Malika,India,DASHMESH (S) PTE LTD,Seasonings,80.0,3.0,No,No,No
0.0,3.0,GardenScent Organic Italian Seasoning,GardenScent,USA,no info,Seasonings,68.0,5.9,No,No,No
0.0,3.0,Nissin Shinshu Soba Japanese Noodles - Kirei,Nissin,Japan,no info,Noodles,18.0,2.9,No,No,No
0.0,3.0,Riken Cut Wakame Seaweed- Kirei,Riken,Japan,no info,Seasonings,21.0,5.1,No,No,No
51.0,0.0,Tesco Sweet Pickled Onions - Silverskin,Tesco,Netherlands,no info,Tesco Food ,28.0,2.95,No,No,No
51.0,0.0,Knorr Liquid Seasoning - Mala,Knorr,China,no info,Seasonings,35.0,3.2,No,No,No
50.0,0.0,Tesco Ground Pepper - Cayane,Tesco,United Kingdom,JOO KOON DC,Seasonings,14.0,2.95,No,No,No
51.0,0.0,Prima Flour Packet Flour - Chakki Atta,Prima,Sri Lanka,JOO KOON DC,Baking Needs,12.0,1.95,Yes,No,No
51.0,0.0,Nico-Nico Foods Seasoned Seaweed - Aji Mominori (Crumpled),Nico,Japan,JFC (S) PTE LTD,Dried Food,46.0,2.6,No,No,No
51.0,0.0,Bake King Almonds - Strip ,Bake King,USA,no info,Baking Needs,18.0,4.05,No,No,No
51.0,0.0,Tesco Finest Pasta Sauce - Tomato & Mascarpone,Tesco Finest,Italy,no info,Tesco Food ,12.0,5.2,No,No,No
37.0,0.0,Betty Crocker Super Moist Cake Mix - Devil's Food,Betty Crockers,India,JOO KOON DC,Baking Needs,12.0,4.5,No,No,No
51.0,0.0,Wang Paste - Satay Beehoon,Wang,Singapore,JOO KOON DC,Cooking Paste & Sauces,32.0,3.85,No,No,No
51.0,0.0,Acenuwara Red Basmathi Rice,Acenuwara,Sri Lanka,SUN KEE PTE LTD,Rice,24.0,5.5,Yes,Yes,Yes
51.0,0.0,Tesco Finest Pasta Sauce - Tomato & Mascarpone,Tesco Finest,Italy,no info,Tesco Food ,12.0,5.2,No,No,No
37.0,0.0,Betty Crocker Super Moist Cake Mix - Devil's Food,Betty Crockers,India,JOO KOON DC,Baking Needs,12.0,4.5,No,No,No
99999.0,2.0,Gabrielle T Crystal Brown Rock Sugar (Taiwan),Gabrielle T,Taiwan,no info,Sugar & Sweeteners,183.0,3.8,No,No,No
99999.0,2.0,Ambikas Dry Red Chillies,Ambikas,India,no info,Seasonings,21.0,1.35,No,No,No
99999.0,2.0,Taste of India Cumin Seeds (Jeera),Taste of India,India,no info,Seasonings,39.0,2.2,No,No,No
99999.0,3.0,All Coco Organic Deshelled Nam Hom Coconut 300g,All Coco,Thailand,no info,Baking Needs,88.0,5.6,No,No,No
0.0,3.0,Anarkali Extra Long Classic Basmati Rice Medium GI Rice,Anarkali,India,no info,Rice,30.0,4.7,No,No,No
51.0,0.0,Woh Hup Cooking Sauce - Bean Paste Steam Fish,Woh Hup,Malaysia,no info,Cooking Paste & Sauces,29.0,2.15,No,No,No
51.0,0.0,Mazola 100% Corn Oil + Free Kitchen Pot Shovel,Mazola,Malaysia,no info,Oil,9.0,8.8,Yes,No,No
99999.0,2.0,Mae Ploy 50g Green Curry Paste,Mae Ploy,Thailand,no info,Cooking Paste & Sauces,28.0,2.0,No,Yes,No
99999.0,3.0,Arrighi Alfabeto 102,Arrighi,Italy,no info,"Rice, Noodles & Cooking Ingredients",86.0,2.45,No,Yes,Yes
51.0,0.0,La Diva Balsamic Vinegar,LA DIVA,Italy,no info,Oil,14.0,5.9,No,No,No
51.0,0.0,McCormick Spices - Garlic Salt,Mccormick,USA,no info,Seasonings,5.0,5.3,No,No,No
0.0,3.0,FLS MALTOSE,Fls,China,no info,Seasonings,63.0,2.0,No,Yes,Yes
0.0,2.0,La Molisana Rigatoni Pasta,La Molisana,Italy,no info,Pasta,30.0,2.9,No,No,No
0.0,2.0,CHING'S Veg Hakka Noodles - By Sonnamera,Ching'S,India,no info,Noodles,36.0,4.95,No,No,No
0.0,3.0,Feng He Garden Light Soy Sauce,Feng He Garden,Malaysia,no info,Condiments,57.0,13.9,No,No,No
0.0,2.0,Queen Fish Sauce 385ml,Queen,Philippines,no info,Condiments,14.0,1.6,No,Yes,Yes
51.0,0.0,Woh Hup Cooking Paste - Sarawak Black Pepper Chicken,Woh Hup,Malaysia,no info,Cooking Paste & Sauces,41.0,2.15,No,Yes,No
0.0,3.0,Zestiva Organic Tricolor Quinoa,Zestiva,Peru,no info,Rice,476.0,11.9,No,No,No
0.0,3.0,FLS MALTOSE,Fls,China,no info,Seasonings,63.0,2.0,No,Yes,Yes
0.0,3.0,Feng He Garden Light Soy Sauce,Feng He Garden,Malaysia,no info,Condiments,57.0,13.9,No,No,No
51.0,0.0,Woh Hup Cooking Paste - Sarawak Black Pepper Chicken,Woh Hup,Malaysia,no info,Cooking Paste & Sauces,41.0,2.15,No,Yes,No
0.0,3.0,Zestiva Organic Tricolor Quinoa,Zestiva,Peru,no info,Rice,476.0,11.9,No,No,No
0.0,2.0,Queen Fish Sauce 385ml,Queen,Philippines,no info,Condiments,14.0,1.6,No,Yes,Yes
0.0,2.0,24 Mantra Organic - Moong Dal,24 Mantra,India,STENA BEAUTY PTE LTD,Dried Food,10.0,8.25,No,No,No
51.0,0.0,Bertolli Olive Oil - Classico,Bertolli,Italy,JOO KOON DC,Oil,25.0,16.2,No,No,No
51.0,0.0,Hikari Miso Organic Paste - Red,Hikari,Japan,JFC (S) PTE LTD,Soups,8.0,6.35,No,No,No
51.0,0.0,Star Brand Artificial Food Colours - Cochineal Red,Star,Malaysia,JOO KOON DC,Baking Needs,29.0,1.1,No,No,No
51.0,0.0,Singlong Paste - Pineapple Filling,Sing Long,Thailand,SING LONG FOODSTUFF TRADING CO,Baking Needs,14.0,5.9,No,No,No
51.0,0.0,Adabi Fried Chicken Coating Flour - Original,Adabi,Malaysia,RONG TAI INVESTMENT PTE LTD,Baking Needs,38.0,1.6,No,No,No
30.0,0.0,As-Sufi Paste - Lemak Chili Padi,As-Sufi,Malaysia,CHILLED WAREHOUSE,Cooking Paste & Sauces,57.0,2.3,No,No,No
51.0,0.0,Boxer Brand Rice Wine,Boxer,China,ANG LEONG HUAT PTE LTD,Condiments,15.0,2.8,No,No,No
51.0,0.0,Izzi Baking Help Cooking Chocolate - Milk,Izzi,Malaysia,no info,Baking Needs,5.0,3.7,No,No,No
